image_id,dataset,fold1,fold2,fold3,fold4,fold5
tissuearraycom_770,tissuearraycom,1,0,0,0,0
tissuearraycom_771,tissuearraycom,0,0,0,1,0
tissuearraycom_772,tissuearraycom,0,0,0,0,1
tissuearraycom_773,tissuearraycom,0,0,1,0,0
tissuearraycom_774,tissuearraycom,1,0,0,0,0
tissuearraycom_775,tissuearraycom,0,0,0,0,1
tissuearraycom_776,tissuearraycom,1,0,0,0,0
tissuearraycom_777,tissuearraycom,0,1,0,0,0
tissuearraycom_778,tissuearraycom,0,0,0,1,0
tissuearraycom_779,tissuearraycom,0,0,0,1,0
tissuearraycom_78,tissuearraycom,0,0,0,1,0
tissuearraycom_780,tissuearraycom,0,0,0,0,1
tissuearraycom_781,tissuearraycom,0,0,1,0,0
tissuearraycom_782,tissuearraycom,0,0,0,1,0
tissuearraycom_783,tissuearraycom,0,0,1,0,0
tissuearraycom_784,tissuearraycom,0,0,0,0,1
tissuearraycom_785,tissuearraycom,1,0,0,0,0
tissuearraycom_786,tissuearraycom,0,1,0,0,0
tissuearraycom_787,tissuearraycom,0,0,0,1,0
tissuearraycom_788,tissuearraycom,0,0,0,0,1
tissuearraycom_789,tissuearraycom,0,0,0,0,1
tissuearraycom_79,tissuearraycom,0,0,0,1,0
tissuearraycom_790,tissuearraycom,1,0,0,0,0
tissuearraycom_791,tissuearraycom,1,0,0,0,0
tissuearraycom_792,tissuearraycom,0,0,0,1,0
tissuearraycom_793,tissuearraycom,0,0,0,1,0
tissuearraycom_794,tissuearraycom,0,0,0,1,0
tissuearraycom_795,tissuearraycom,0,1,0,0,0
tissuearraycom_796,tissuearraycom,0,0,0,0,1
tissuearraycom_797,tissuearraycom,0,0,1,0,0
tissuearraycom_798,tissuearraycom,0,0,0,1,0
tissuearraycom_799,tissuearraycom,1,0,0,0,0
tissuearraycom_8,tissuearraycom,0,0,0,0,1
tissuearraycom_80,tissuearraycom,0,0,1,0,0
tissuearraycom_800,tissuearraycom,0,0,0,1,0
tissuearraycom_801,tissuearraycom,0,0,1,0,0
tissuearraycom_802,tissuearraycom,1,0,0,0,0
tissuearraycom_803,tissuearraycom,1,0,0,0,0
tissuearraycom_804,tissuearraycom,1,0,0,0,0
tissuearraycom_805,tissuearraycom,0,0,1,0,0
tissuearraycom_806,tissuearraycom,1,0,0,0,0
tissuearraycom_807,tissuearraycom,0,0,0,0,1
tissuearraycom_808,tissuearraycom,1,0,0,0,0
tissuearraycom_809,tissuearraycom,0,0,1,0,0
tissuearraycom_81,tissuearraycom,0,0,1,0,0
tissuearraycom_810,tissuearraycom,0,0,0,0,1
tissuearraycom_811,tissuearraycom,1,0,0,0,0
tissuearraycom_812,tissuearraycom,1,0,0,0,0
tissuearraycom_813,tissuearraycom,0,0,0,0,1
tissuearraycom_814,tissuearraycom,0,0,0,0,1
tissuearraycom_815,tissuearraycom,1,0,0,0,0
tissuearraycom_816,tissuearraycom,1,0,0,0,0
tissuearraycom_817,tissuearraycom,0,1,0,0,0
tissuearraycom_818,tissuearraycom,0,1,0,0,0
tissuearraycom_819,tissuearraycom,0,0,0,0,1
tissuearraycom_82,tissuearraycom,0,0,0,1,0
tissuearraycom_820,tissuearraycom,0,0,0,0,1
tissuearraycom_821,tissuearraycom,1,0,0,0,0
tissuearraycom_822,tissuearraycom,1,0,0,0,0
tissuearraycom_823,tissuearraycom,0,0,0,0,1
tissuearraycom_824,tissuearraycom,0,0,0,1,0
tissuearraycom_825,tissuearraycom,0,0,1,0,0
tissuearraycom_826,tissuearraycom,0,0,1,0,0
tissuearraycom_827,tissuearraycom,0,0,0,0,1
tissuearraycom_828,tissuearraycom,0,0,0,0,1
tissuearraycom_829,tissuearraycom,0,0,0,1,0
tissuearraycom_83,tissuearraycom,0,0,0,0,1
tissuearraycom_830,tissuearraycom,0,0,1,0,0
tissuearraycom_831,tissuearraycom,0,0,0,0,1
tissuearraycom_832,tissuearraycom,1,0,0,0,0
tissuearraycom_833,tissuearraycom,0,0,0,0,1
tissuearraycom_834,tissuearraycom,0,0,1,0,0
tissuearraycom_835,tissuearraycom,0,1,0,0,0
tissuearraycom_836,tissuearraycom,1,0,0,0,0
tissuearraycom_837,tissuearraycom,0,0,1,0,0
tissuearraycom_838,tissuearraycom,1,0,0,0,0
tissuearraycom_839,tissuearraycom,0,0,0,1,0
tissuearraycom_84,tissuearraycom,1,0,0,0,0
tissuearraycom_840,tissuearraycom,0,0,0,0,1
tissuearraycom_841,tissuearraycom,1,0,0,0,0
tissuearraycom_842,tissuearraycom,0,1,0,0,0
tissuearraycom_843,tissuearraycom,1,0,0,0,0
tissuearraycom_844,tissuearraycom,0,0,0,0,1
tissuearraycom_845,tissuearraycom,1,0,0,0,0
tissuearraycom_846,tissuearraycom,1,0,0,0,0
tissuearraycom_847,tissuearraycom,0,0,0,1,0
tissuearraycom_848,tissuearraycom,0,0,0,1,0
tissuearraycom_849,tissuearraycom,0,0,0,0,1
tissuearraycom_85,tissuearraycom,1,0,0,0,0
tissuearraycom_850,tissuearraycom,0,1,0,0,0
tissuearraycom_851,tissuearraycom,1,0,0,0,0
tissuearraycom_852,tissuearraycom,0,0,0,1,0
tissuearraycom_853,tissuearraycom,0,0,0,1,0
tissuearraycom_854,tissuearraycom,0,1,0,0,0
tissuearraycom_855,tissuearraycom,0,1,0,0,0
tissuearraycom_856,tissuearraycom,0,0,0,1,0
tissuearraycom_857,tissuearraycom,1,0,0,0,0
tissuearraycom_858,tissuearraycom,0,0,0,1,0
tissuearraycom_859,tissuearraycom,0,0,1,0,0
tissuearraycom_86,tissuearraycom,1,0,0,0,0
tissuearraycom_860,tissuearraycom,0,0,0,1,0
tissuearraycom_861,tissuearraycom,0,0,0,0,1
tissuearraycom_862,tissuearraycom,0,0,0,0,1
tissuearraycom_863,tissuearraycom,0,0,0,1,0
tissuearraycom_864,tissuearraycom,0,0,1,0,0
tissuearraycom_865,tissuearraycom,0,0,1,0,0
tissuearraycom_866,tissuearraycom,1,0,0,0,0
tissuearraycom_867,tissuearraycom,0,0,0,0,1
tissuearraycom_868,tissuearraycom,0,0,0,0,1
tissuearraycom_869,tissuearraycom,0,0,0,1,0
tissuearraycom_87,tissuearraycom,0,0,1,0,0
tissuearraycom_870,tissuearraycom,0,1,0,0,0
tissuearraycom_871,tissuearraycom,1,0,0,0,0
tissuearraycom_872,tissuearraycom,1,0,0,0,0
tissuearraycom_873,tissuearraycom,0,0,0,1,0
tissuearraycom_874,tissuearraycom,0,0,0,0,1
tissuearraycom_875,tissuearraycom,0,1,0,0,0
tissuearraycom_876,tissuearraycom,0,0,0,1,0
tissuearraycom_877,tissuearraycom,0,1,0,0,0
tissuearraycom_878,tissuearraycom,0,0,1,0,0
tissuearraycom_879,tissuearraycom,0,0,0,0,1
tissuearraycom_88,tissuearraycom,0,0,1,0,0
tissuearraycom_880,tissuearraycom,0,1,0,0,0
tissuearraycom_881,tissuearraycom,0,1,0,0,0
tissuearraycom_882,tissuearraycom,0,0,0,0,1
tissuearraycom_883,tissuearraycom,1,0,0,0,0
tissuearraycom_884,tissuearraycom,0,0,1,0,0
tissuearraycom_885,tissuearraycom,0,1,0,0,0
tissuearraycom_886,tissuearraycom,0,0,0,0,1
tissuearraycom_887,tissuearraycom,1,0,0,0,0
tissuearraycom_888,tissuearraycom,0,1,0,0,0
tissuearraycom_889,tissuearraycom,0,0,0,1,0
tissuearraycom_89,tissuearraycom,0,0,0,1,0
tissuearraycom_890,tissuearraycom,0,0,1,0,0
tissuearraycom_891,tissuearraycom,0,0,0,0,1
tissuearraycom_892,tissuearraycom,0,0,0,0,1
tissuearraycom_893,tissuearraycom,1,0,0,0,0
tissuearraycom_894,tissuearraycom,0,0,1,0,0
tissuearraycom_895,tissuearraycom,1,0,0,0,0
tissuearraycom_896,tissuearraycom,0,1,0,0,0
tissuearraycom_897,tissuearraycom,0,0,1,0,0
tissuearraycom_898,tissuearraycom,0,0,0,0,1
tissuearraycom_899,tissuearraycom,0,0,0,1,0
tissuearraycom_9,tissuearraycom,1,0,0,0,0
tissuearraycom_90,tissuearraycom,0,0,0,0,1
tissuearraycom_900,tissuearraycom,0,0,0,0,1
tissuearraycom_901,tissuearraycom,0,0,0,0,1
tissuearraycom_902,tissuearraycom,0,0,1,0,0
tissuearraycom_903,tissuearraycom,1,0,0,0,0
tissuearraycom_904,tissuearraycom,0,1,0,0,0
tissuearraycom_905,tissuearraycom,0,1,0,0,0
tissuearraycom_906,tissuearraycom,0,0,1,0,0
tissuearraycom_907,tissuearraycom,0,0,0,1,0
tissuearraycom_908,tissuearraycom,0,0,0,0,1
tissuearraycom_909,tissuearraycom,0,0,1,0,0
tissuearraycom_91,tissuearraycom,1,0,0,0,0
tissuearraycom_910,tissuearraycom,0,0,0,1,0
tissuearraycom_911,tissuearraycom,1,0,0,0,0
tissuearraycom_912,tissuearraycom,0,0,0,1,0
tissuearraycom_913,tissuearraycom,1,0,0,0,0
tissuearraycom_914,tissuearraycom,0,0,0,0,1
tissuearraycom_915,tissuearraycom,1,0,0,0,0
tissuearraycom_916,tissuearraycom,1,0,0,0,0
tissuearraycom_917,tissuearraycom,0,0,1,0,0
tissuearraycom_918,tissuearraycom,0,0,0,0,1
tissuearraycom_919,tissuearraycom,0,0,0,1,0
tissuearraycom_92,tissuearraycom,1,0,0,0,0
tissuearraycom_920,tissuearraycom,0,0,0,1,0
tissuearraycom_921,tissuearraycom,0,0,0,1,0
tissuearraycom_922,tissuearraycom,0,0,0,1,0
tissuearraycom_923,tissuearraycom,0,0,0,0,1
tissuearraycom_924,tissuearraycom,0,0,1,0,0
tissuearraycom_925,tissuearraycom,0,1,0,0,0
tissuearraycom_926,tissuearraycom,0,0,0,1,0
tissuearraycom_927,tissuearraycom,0,0,0,0,1
tissuearraycom_928,tissuearraycom,0,0,0,0,1
tissuearraycom_929,tissuearraycom,0,1,0,0,0
tissuearraycom_93,tissuearraycom,0,0,0,0,1
tissuearraycom_930,tissuearraycom,0,0,1,0,0
tissuearraycom_931,tissuearraycom,0,0,0,1,0
tissuearraycom_932,tissuearraycom,0,0,1,0,0
tissuearraycom_933,tissuearraycom,0,0,0,0,1
tissuearraycom_934,tissuearraycom,0,0,0,0,1
tissuearraycom_935,tissuearraycom,0,0,0,1,0
tissuearraycom_936,tissuearraycom,0,0,1,0,0
tissuearraycom_937,tissuearraycom,0,1,0,0,0
tissuearraycom_938,tissuearraycom,0,1,0,0,0
tissuearraycom_94,tissuearraycom,0,1,0,0,0
tissuearraycom_95,tissuearraycom,0,0,1,0,0
tissuearraycom_96,tissuearraycom,0,1,0,0,0
tissuearraycom_97,tissuearraycom,0,0,1,0,0
tissuearraycom_98,tissuearraycom,0,1,0,0,0
tissuearraycom_99,tissuearraycom,1,0,0,0,0
usbiolabcom_0,usbiolabcom,0,0,0,1,0
usbiolabcom_1,usbiolabcom,1,0,0,0,0
usbiolabcom_10,usbiolabcom,0,0,0,0,1
usbiolabcom_100,usbiolabcom,0,1,0,0,0
usbiolabcom_101,usbiolabcom,0,1,0,0,0
usbiolabcom_102,usbiolabcom,1,0,0,0,0
usbiolabcom_103,usbiolabcom,0,0,1,0,0
usbiolabcom_104,usbiolabcom,0,1,0,0,0
usbiolabcom_105,usbiolabcom,0,0,0,1,0
usbiolabcom_106,usbiolabcom,0,0,1,0,0
usbiolabcom_107,usbiolabcom,0,0,0,1,0
usbiolabcom_108,usbiolabcom,0,0,1,0,0
usbiolabcom_109,usbiolabcom,0,0,1,0,0
usbiolabcom_11,usbiolabcom,1,0,0,0,0
usbiolabcom_110,usbiolabcom,0,0,0,1,0
usbiolabcom_111,usbiolabcom,0,1,0,0,0
usbiolabcom_112,usbiolabcom,0,0,0,1,0
usbiolabcom_113,usbiolabcom,1,0,0,0,0
usbiolabcom_114,usbiolabcom,0,0,0,1,0
usbiolabcom_115,usbiolabcom,0,0,0,0,1
usbiolabcom_116,usbiolabcom,0,0,1,0,0
usbiolabcom_117,usbiolabcom,0,0,0,0,1
usbiolabcom_118,usbiolabcom,1,0,0,0,0
usbiolabcom_119,usbiolabcom,0,0,0,1,0
usbiolabcom_12,usbiolabcom,0,0,0,1,0
usbiolabcom_120,usbiolabcom,0,1,0,0,0
usbiolabcom_121,usbiolabcom,0,0,0,0,1
usbiolabcom_122,usbiolabcom,0,0,1,0,0
usbiolabcom_123,usbiolabcom,0,0,1,0,0
usbiolabcom_124,usbiolabcom,1,0,0,0,0
usbiolabcom_125,usbiolabcom,1,0,0,0,0
usbiolabcom_126,usbiolabcom,0,0,1,0,0
usbiolabcom_127,usbiolabcom,0,0,0,0,1
usbiolabcom_128,usbiolabcom,0,1,0,0,0
usbiolabcom_129,usbiolabcom,0,0,1,0,0
usbiolabcom_13,usbiolabcom,1,0,0,0,0
usbiolabcom_130,usbiolabcom,0,1,0,0,0
usbiolabcom_131,usbiolabcom,0,0,0,1,0
usbiolabcom_132,usbiolabcom,0,0,0,0,1
usbiolabcom_133,usbiolabcom,0,0,0,1,0
usbiolabcom_134,usbiolabcom,1,0,0,0,0
usbiolabcom_135,usbiolabcom,0,1,0,0,0
usbiolabcom_136,usbiolabcom,0,0,1,0,0
usbiolabcom_137,usbiolabcom,0,0,0,1,0
usbiolabcom_138,usbiolabcom,1,0,0,0,0
usbiolabcom_139,usbiolabcom,0,0,1,0,0
usbiolabcom_14,usbiolabcom,0,1,0,0,0
usbiolabcom_140,usbiolabcom,0,0,1,0,0
usbiolabcom_141,usbiolabcom,0,0,1,0,0
usbiolabcom_142,usbiolabcom,1,0,0,0,0
usbiolabcom_143,usbiolabcom,0,0,0,1,0
usbiolabcom_144,usbiolabcom,0,0,0,1,0
usbiolabcom_145,usbiolabcom,0,0,0,0,1
usbiolabcom_146,usbiolabcom,1,0,0,0,0
usbiolabcom_147,usbiolabcom,0,0,1,0,0
usbiolabcom_148,usbiolabcom,1,0,0,0,0
usbiolabcom_149,usbiolabcom,0,0,0,0,1
usbiolabcom_15,usbiolabcom,0,0,0,1,0
usbiolabcom_150,usbiolabcom,0,0,0,0,1
usbiolabcom_151,usbiolabcom,0,1,0,0,0
usbiolabcom_152,usbiolabcom,0,1,0,0,0
usbiolabcom_153,usbiolabcom,0,1,0,0,0
usbiolabcom_154,usbiolabcom,0,1,0,0,0
usbiolabcom_155,usbiolabcom,0,0,1,0,0
usbiolabcom_156,usbiolabcom,0,0,1,0,0
usbiolabcom_157,usbiolabcom,0,0,0,0,1
usbiolabcom_158,usbiolabcom,0,0,1,0,0
usbiolabcom_159,usbiolabcom,0,0,0,0,1
usbiolabcom_16,usbiolabcom,1,0,0,0,0
usbiolabcom_160,usbiolabcom,0,0,0,0,1
usbiolabcom_161,usbiolabcom,1,0,0,0,0
usbiolabcom_162,usbiolabcom,1,0,0,0,0
usbiolabcom_163,usbiolabcom,1,0,0,0,0
usbiolabcom_164,usbiolabcom,0,1,0,0,0
usbiolabcom_165,usbiolabcom,1,0,0,0,0
usbiolabcom_166,usbiolabcom,0,0,0,0,1
usbiolabcom_167,usbiolabcom,0,0,1,0,0
usbiolabcom_168,usbiolabcom,0,0,1,0,0
usbiolabcom_169,usbiolabcom,0,0,0,0,1
usbiolabcom_17,usbiolabcom,0,0,1,0,0
usbiolabcom_170,usbiolabcom,0,0,0,0,1
usbiolabcom_171,usbiolabcom,1,0,0,0,0
usbiolabcom_172,usbiolabcom,0,1,0,0,0
usbiolabcom_173,usbiolabcom,0,1,0,0,0
usbiolabcom_174,usbiolabcom,0,1,0,0,0
usbiolabcom_175,usbiolabcom,0,0,0,1,0
usbiolabcom_176,usbiolabcom,0,1,0,0,0
usbiolabcom_177,usbiolabcom,0,0,0,0,1
usbiolabcom_178,usbiolabcom,0,0,0,1,0
usbiolabcom_179,usbiolabcom,0,0,0,0,1
usbiolabcom_18,usbiolabcom,0,1,0,0,0
usbiolabcom_180,usbiolabcom,0,0,1,0,0
usbiolabcom_181,usbiolabcom,1,0,0,0,0
usbiolabcom_182,usbiolabcom,0,0,1,0,0
usbiolabcom_183,usbiolabcom,1,0,0,0,0
usbiolabcom_184,usbiolabcom,0,1,0,0,0
usbiolabcom_185,usbiolabcom,0,0,0,0,1
usbiolabcom_186,usbiolabcom,0,0,1,0,0
usbiolabcom_187,usbiolabcom,0,0,0,0,1
usbiolabcom_188,usbiolabcom,1,0,0,0,0
usbiolabcom_189,usbiolabcom,0,0,0,1,0
usbiolabcom_19,usbiolabcom,0,0,1,0,0
usbiolabcom_190,usbiolabcom,1,0,0,0,0
usbiolabcom_191,usbiolabcom,0,0,0,1,0
usbiolabcom_192,usbiolabcom,0,0,0,0,1
usbiolabcom_193,usbiolabcom,0,0,1,0,0
usbiolabcom_194,usbiolabcom,0,0,0,1,0
usbiolabcom_195,usbiolabcom,0,0,0,1,0
usbiolabcom_196,usbiolabcom,0,1,0,0,0
usbiolabcom_197,usbiolabcom,0,1,0,0,0
usbiolabcom_198,usbiolabcom,0,0,0,0,1
usbiolabcom_199,usbiolabcom,0,0,0,1,0
usbiolabcom_2,usbiolabcom,0,1,0,0,0
usbiolabcom_20,usbiolabcom,0,0,0,0,1
usbiolabcom_200,usbiolabcom,0,1,0,0,0
usbiolabcom_201,usbiolabcom,0,0,0,0,1
usbiolabcom_202,usbiolabcom,0,1,0,0,0
usbiolabcom_203,usbiolabcom,0,1,0,0,0
usbiolabcom_204,usbiolabcom,0,1,0,0,0
usbiolabcom_205,usbiolabcom,0,0,1,0,0
usbiolabcom_206,usbiolabcom,0,1,0,0,0
usbiolabcom_207,usbiolabcom,0,1,0,0,0
usbiolabcom_208,usbiolabcom,0,0,0,0,1
usbiolabcom_209,usbiolabcom,0,0,0,0,1
usbiolabcom_21,usbiolabcom,0,0,0,0,1
usbiolabcom_210,usbiolabcom,0,0,0,0,1
usbiolabcom_211,usbiolabcom,0,0,0,0,1
usbiolabcom_212,usbiolabcom,0,0,0,0,1
usbiolabcom_213,usbiolabcom,1,0,0,0,0
usbiolabcom_214,usbiolabcom,0,0,0,1,0
usbiolabcom_215,usbiolabcom,0,1,0,0,0
usbiolabcom_216,usbiolabcom,0,1,0,0,0
usbiolabcom_217,usbiolabcom,0,0,0,1,0
usbiolabcom_218,usbiolabcom,0,1,0,0,0
usbiolabcom_219,usbiolabcom,0,1,0,0,0
usbiolabcom_22,usbiolabcom,0,0,0,1,0
usbiolabcom_220,usbiolabcom,0,0,1,0,0
usbiolabcom_221,usbiolabcom,0,1,0,0,0
usbiolabcom_222,usbiolabcom,1,0,0,0,0
usbiolabcom_223,usbiolabcom,0,0,1,0,0
usbiolabcom_224,usbiolabcom,1,0,0,0,0
usbiolabcom_225,usbiolabcom,0,0,0,1,0
usbiolabcom_226,usbiolabcom,0,0,1,0,0
usbiolabcom_227,usbiolabcom,0,0,1,0,0
usbiolabcom_228,usbiolabcom,1,0,0,0,0
usbiolabcom_229,usbiolabcom,1,0,0,0,0
usbiolabcom_23,usbiolabcom,0,1,0,0,0
usbiolabcom_230,usbiolabcom,0,0,1,0,0
usbiolabcom_231,usbiolabcom,0,0,0,1,0
usbiolabcom_232,usbiolabcom,0,1,0,0,0
usbiolabcom_233,usbiolabcom,1,0,0,0,0
usbiolabcom_234,usbiolabcom,1,0,0,0,0
usbiolabcom_235,usbiolabcom,0,1,0,0,0
usbiolabcom_236,usbiolabcom,0,0,1,0,0
usbiolabcom_237,usbiolabcom,0,1,0,0,0
usbiolabcom_238,usbiolabcom,0,0,0,0,1
usbiolabcom_239,usbiolabcom,1,0,0,0,0
usbiolabcom_24,usbiolabcom,0,1,0,0,0
usbiolabcom_240,usbiolabcom,1,0,0,0,0
usbiolabcom_241,usbiolabcom,1,0,0,0,0
usbiolabcom_242,usbiolabcom,0,0,0,1,0
usbiolabcom_243,usbiolabcom,1,0,0,0,0
usbiolabcom_244,usbiolabcom,1,0,0,0,0
usbiolabcom_245,usbiolabcom,0,1,0,0,0
usbiolabcom_246,usbiolabcom,0,0,1,0,0
usbiolabcom_247,usbiolabcom,1,0,0,0,0
usbiolabcom_248,usbiolabcom,0,0,0,1,0
usbiolabcom_249,usbiolabcom,1,0,0,0,0
usbiolabcom_25,usbiolabcom,0,0,0,1,0
usbiolabcom_250,usbiolabcom,0,1,0,0,0
usbiolabcom_251,usbiolabcom,0,0,0,0,1
usbiolabcom_252,usbiolabcom,0,1,0,0,0
usbiolabcom_253,usbiolabcom,0,0,0,0,1
usbiolabcom_254,usbiolabcom,1,0,0,0,0
usbiolabcom_255,usbiolabcom,0,0,0,1,0
usbiolabcom_256,usbiolabcom,0,0,0,1,0
usbiolabcom_257,usbiolabcom,1,0,0,0,0
usbiolabcom_258,usbiolabcom,0,0,0,1,0
usbiolabcom_259,usbiolabcom,0,1,0,0,0
usbiolabcom_26,usbiolabcom,0,0,1,0,0
usbiolabcom_260,usbiolabcom,0,0,1,0,0
usbiolabcom_261,usbiolabcom,1,0,0,0,0
usbiolabcom_262,usbiolabcom,0,0,1,0,0
usbiolabcom_263,usbiolabcom,0,1,0,0,0
usbiolabcom_264,usbiolabcom,0,0,0,1,0
usbiolabcom_265,usbiolabcom,0,0,0,0,1
usbiolabcom_266,usbiolabcom,0,0,1,0,0
usbiolabcom_267,usbiolabcom,1,0,0,0,0
usbiolabcom_268,usbiolabcom,0,1,0,0,0
usbiolabcom_269,usbiolabcom,0,0,1,0,0
usbiolabcom_27,usbiolabcom,0,0,1,0,0
usbiolabcom_270,usbiolabcom,0,1,0,0,0
usbiolabcom_271,usbiolabcom,0,0,0,0,1
usbiolabcom_272,usbiolabcom,1,0,0,0,0
usbiolabcom_273,usbiolabcom,0,0,1,0,0
usbiolabcom_274,usbiolabcom,0,1,0,0,0
usbiolabcom_275,usbiolabcom,1,0,0,0,0
usbiolabcom_276,usbiolabcom,0,1,0,0,0
usbiolabcom_277,usbiolabcom,0,0,0,0,1
usbiolabcom_278,usbiolabcom,1,0,0,0,0
usbiolabcom_279,usbiolabcom,1,0,0,0,0
usbiolabcom_28,usbiolabcom,0,0,0,0,1
usbiolabcom_280,usbiolabcom,0,1,0,0,0
usbiolabcom_281,usbiolabcom,0,0,0,0,1
usbiolabcom_282,usbiolabcom,0,0,0,1,0
usbiolabcom_283,usbiolabcom,0,0,0,1,0
usbiolabcom_284,usbiolabcom,0,0,0,0,1
usbiolabcom_285,usbiolabcom,0,0,0,1,0
usbiolabcom_286,usbiolabcom,0,0,0,1,0
usbiolabcom_287,usbiolabcom,0,0,0,0,1
usbiolabcom_288,usbiolabcom,0,0,0,1,0
usbiolabcom_289,usbiolabcom,0,0,0,1,0
usbiolabcom_29,usbiolabcom,1,0,0,0,0
usbiolabcom_290,usbiolabcom,0,1,0,0,0
usbiolabcom_291,usbiolabcom,0,0,0,0,1
usbiolabcom_292,usbiolabcom,0,0,0,0,1
usbiolabcom_293,usbiolabcom,0,1,0,0,0
usbiolabcom_294,usbiolabcom,0,0,1,0,0
usbiolabcom_295,usbiolabcom,0,1,0,0,0
usbiolabcom_296,usbiolabcom,0,0,0,0,1
usbiolabcom_297,usbiolabcom,0,0,0,0,1
usbiolabcom_298,usbiolabcom,0,0,1,0,0
usbiolabcom_299,usbiolabcom,1,0,0,0,0
usbiolabcom_3,usbiolabcom,0,0,0,1,0
usbiolabcom_30,usbiolabcom,0,0,1,0,0
usbiolabcom_300,usbiolabcom,0,0,0,0,1
usbiolabcom_301,usbiolabcom,1,0,0,0,0
usbiolabcom_302,usbiolabcom,0,1,0,0,0
usbiolabcom_303,usbiolabcom,0,0,1,0,0
usbiolabcom_304,usbiolabcom,0,0,0,0,1
usbiolabcom_305,usbiolabcom,1,0,0,0,0
usbiolabcom_306,usbiolabcom,0,0,1,0,0
usbiolabcom_307,usbiolabcom,0,0,0,0,1
usbiolabcom_308,usbiolabcom,1,0,0,0,0
usbiolabcom_309,usbiolabcom,0,1,0,0,0
usbiolabcom_31,usbiolabcom,0,0,1,0,0
usbiolabcom_310,usbiolabcom,0,0,1,0,0
usbiolabcom_311,usbiolabcom,0,0,1,0,0
usbiolabcom_312,usbiolabcom,0,0,0,1,0
usbiolabcom_313,usbiolabcom,0,0,0,1,0
usbiolabcom_314,usbiolabcom,1,0,0,0,0
usbiolabcom_315,usbiolabcom,0,0,1,0,0
usbiolabcom_316,usbiolabcom,1,0,0,0,0
usbiolabcom_317,usbiolabcom,1,0,0,0,0
usbiolabcom_318,usbiolabcom,0,0,0,0,1
usbiolabcom_319,usbiolabcom,0,0,0,1,0
usbiolabcom_32,usbiolabcom,0,1,0,0,0
usbiolabcom_320,usbiolabcom,0,0,0,0,1
usbiolabcom_321,usbiolabcom,0,1,0,0,0
usbiolabcom_322,usbiolabcom,1,0,0,0,0
usbiolabcom_323,usbiolabcom,1,0,0,0,0
usbiolabcom_324,usbiolabcom,0,0,0,0,1
usbiolabcom_325,usbiolabcom,0,0,0,0,1
usbiolabcom_326,usbiolabcom,0,0,1,0,0
usbiolabcom_327,usbiolabcom,0,0,0,1,0
usbiolabcom_328,usbiolabcom,0,0,0,1,0
usbiolabcom_329,usbiolabcom,0,0,1,0,0
usbiolabcom_33,usbiolabcom,0,1,0,0,0
usbiolabcom_330,usbiolabcom,0,0,1,0,0
usbiolabcom_331,usbiolabcom,0,0,0,0,1
usbiolabcom_332,usbiolabcom,0,0,1,0,0
usbiolabcom_333,usbiolabcom,0,1,0,0,0
usbiolabcom_334,usbiolabcom,0,0,1,0,0
usbiolabcom_335,usbiolabcom,0,0,0,1,0
usbiolabcom_336,usbiolabcom,1,0,0,0,0
usbiolabcom_337,usbiolabcom,0,0,0,0,1
usbiolabcom_338,usbiolabcom,0,1,0,0,0
usbiolabcom_339,usbiolabcom,0,0,0,1,0
usbiolabcom_34,usbiolabcom,1,0,0,0,0
usbiolabcom_340,usbiolabcom,1,0,0,0,0
usbiolabcom_341,usbiolabcom,0,1,0,0,0
usbiolabcom_342,usbiolabcom,1,0,0,0,0
usbiolabcom_343,usbiolabcom,1,0,0,0,0
usbiolabcom_344,usbiolabcom,0,0,0,1,0
usbiolabcom_345,usbiolabcom,0,1,0,0,0
usbiolabcom_346,usbiolabcom,0,0,0,1,0
usbiolabcom_347,usbiolabcom,0,1,0,0,0
usbiolabcom_348,usbiolabcom,1,0,0,0,0
usbiolabcom_349,usbiolabcom,0,0,0,1,0
usbiolabcom_35,usbiolabcom,1,0,0,0,0
usbiolabcom_350,usbiolabcom,0,0,0,1,0
usbiolabcom_351,usbiolabcom,0,0,0,1,0
usbiolabcom_352,usbiolabcom,0,0,0,1,0
usbiolabcom_353,usbiolabcom,1,0,0,0,0
usbiolabcom_354,usbiolabcom,0,0,0,1,0
usbiolabcom_355,usbiolabcom,0,1,0,0,0
usbiolabcom_356,usbiolabcom,0,0,1,0,0
usbiolabcom_357,usbiolabcom,1,0,0,0,0
usbiolabcom_358,usbiolabcom,0,0,0,0,1
usbiolabcom_359,usbiolabcom,1,0,0,0,0
usbiolabcom_36,usbiolabcom,1,0,0,0,0
usbiolabcom_360,usbiolabcom,0,0,0,0,1
usbiolabcom_361,usbiolabcom,0,0,0,1,0
usbiolabcom_362,usbiolabcom,0,0,0,1,0
usbiolabcom_363,usbiolabcom,1,0,0,0,0
usbiolabcom_364,usbiolabcom,0,0,0,0,1
usbiolabcom_365,usbiolabcom,1,0,0,0,0
usbiolabcom_366,usbiolabcom,1,0,0,0,0
usbiolabcom_367,usbiolabcom,1,0,0,0,0
usbiolabcom_368,usbiolabcom,0,0,1,0,0
usbiolabcom_369,usbiolabcom,0,0,0,0,1
usbiolabcom_37,usbiolabcom,0,0,0,1,0
usbiolabcom_370,usbiolabcom,0,0,0,0,1
usbiolabcom_371,usbiolabcom,0,0,0,1,0
usbiolabcom_372,usbiolabcom,0,0,1,0,0
usbiolabcom_373,usbiolabcom,1,0,0,0,0
